du_xing_s2	李家庄管事	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.15, "dur": 3}]
du_xing_s3	江湖义气	sure		2	[{"k": "shield", "tg": "self", "pct": 0.2}]
du_xing_s4	鬼面伪装	passive			[{"k": "pdodge", "chance": 0.15}]
zou_yuan_s1	出林刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.58}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
zou_yuan_s2	登云山下	active	0.45		[{"k": "dmg", "tg": "row", "mult": 0.83}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
zou_yuan_s3	义气深重	sure		2	[{"k": "shield", "tg": "self", "pct": 0.22}]
zou_yuan_s4	登州好汉	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.09, "dur": 3}]
zou_run_s1	独角冲撞	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.33}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.25, "dur": 1}]
zou_run_s2	登云山上	active	0.45		[{"k": "dmg", "tg": "row", "mult": 0.78}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
zou_run_s3	力大无穷	passive			[{"k": "pstat", "stat": "def", "pct": 0.12}]
zou_run_s4	登州好汉	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.13, "dur": 3}]
zhu_fu_s1	笑里藏刀	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.54}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
zhu_fu_s2	江湖酒肆	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.1, "dur": 3}]
zhu_fu_s3	智取生辰纲	cmd			[{"k": "buff", "tg": "mates", "stat": "int", "pct": 0.14, "dur": 3}]
zhu_fu_s4	朱贵之弟	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.19, "dur": 3}]
li_yun_s1	青眼刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.6}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
li_yun_s2	沂水都头	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.79}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
li_yun_s3	押狱出身	passive			[{"k": "pstat", "stat": "atk", "pct": 0.08}]
li_yun_s4	李逵恩人	sure		2	[{"k": "heal", "tg": "mates", "mult": 0.3}]
jiao_ting_s1	没面目拳	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.5}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
jiao_ting_s2	相扑天下	active	0.45		[{"k": "dmg", "tg": "row", "mult": 0.84}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
jiao_ting_s3	步军骁将	sure		2	[{"k": "shield", "tg": "self", "pct": 0.21}]
jiao_ting_s4	中山大汉	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.19, "dur": 3}]
shi_yong_s1	石将军拳	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.54}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
shi_yong_s2	慷慨仗义	active	0.45		[{"k": "dmg", "tg": "row", "mult": 0.84}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
shi_yong_s3	步军猛将	passive			[{"k": "pstat", "stat": "atk", "pct": 0.07}]
shi_yong_s4	大名府客	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}]
zhang_qing_cai_s1	菜园刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.59}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
zhang_qing_cai_s2	十字坡主	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.84}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
zhang_qing_cai_s3	母夜叉夫	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.81}]
zhang_qing_cai_s4	光明寺种菜	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.14, "dur": 3}]
sun_erniang_s1	母夜叉刀	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.54}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
sun_erniang_s2	十字坡主	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.86}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
sun_erniang_s3	蒙汗药计	active	0.45		[{"k": "dmg", "tg": "single", "mult": 1.61}, {"k": "status", "tg": "hit", "st": "disarm", "chance": 0.7, "dur": 1}]
sun_erniang_s4	张青之妻	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.14, "dur": 3}]
wang_dingliu_s1	活闪刀法	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.66}]
wang_dingliu_s2	江湖跑堂	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.75}]
wang_dingliu_s3	敏捷如电	passive			[{"k": "pdodge", "chance": 0.11}]
wang_dingliu_s4	扬子江边	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}]
shi_qian_s1	鼓上蚤飞	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.93}]
shi_qian_s2	偷天换日	sure		2	[{"k": "steal", "tg": "strongest", "stat": "atk", "pct": 0.16, "dur": 3}]
shi_qian_s3	妙手空空	sure		2	[{"k": "heal", "tg": "mates", "mult": 0.4}]
shi_qian_s4	梁山探子	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.12, "dur": 3}]
fang_tianding_s1	太子枪法	active	0.65		[{"k": "dmg", "tg": "single", "mult": 1.9}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
fang_tianding_s2	江南少主	active	0.5		[{"k": "dmg", "tg": "col", "mult": 1.4}]
fang_tianding_s3	护国先锋	active	0.65		[{"k": "dmg", "tg": "single", "mult": 1.8}, {"k": "status", "tg": "hit", "st": "vuln", "chance": 0.35, "dur": 2, "val": 0.2}]
fang_tianding_s4	明教圣子	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}, {"k": "buff", "tg": "mates", "stat": "int", "pct": 0.08, "dur": 3}]
li_tianrun_s1	钢枪突刺	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.0}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.25, "dur": 1}]
li_tianrun_s2	南军先锋	active	0.5		[{"k": "dmg", "tg": "col", "mult": 1.4}]
li_tianrun_s3	镇国元帅	active	0.65		[{"k": "dmg", "tg": "single", "mult": 1.9}, {"k": "dmg", "tg": "weakest", "mult": 0.5}]
li_tianrun_s4	厉家枪法	passive			[{"k": "pstat", "stat": "atk", "pct": 0.1}, {"k": "pcrit", "val": 0.04}]
si_xingfang_s1	司家刀法	active	0.65		[{"k": "dmg", "tg": "single", "mult": 2.0}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
si_xingfang_s2	南国大将	active	0.5		[{"k": "dmg", "tg": "col", "mult": 1.4}]
si_xingfang_s3	镇国元帅	active	0.65		[{"k": "dmg", "tg": "single", "mult": 1.9}, {"k": "status", "tg": "hit", "st": "vuln", "chance": 0.35, "dur": 2, "val": 0.2}]
si_xingfang_s4	厉天闰副	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.16, "dur": 3}, {"k": "shield", "tg": "mates", "pct": 0.06}]
lv_shi_nang_s1	枢密法术	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.16}]
lv_shi_nang_s2	明教护法	active	0.35		[{"k": "dmg", "tg": "all", "mult": 0.83}]
lv_shi_nang_s3	妖法迷阵	active	0.45		[{"k": "status", "tg": "smartest", "st": "chaos", "chance": 0.7, "dur": 1}, {"k": "dmg", "tg": "smartest", "mult": 1.26, "src": "int"}]
lv_shi_nang_s4	江南谋臣	cmd			[{"k": "buff", "tg": "mates", "stat": "int", "pct": 0.23, "dur": 3}]
zu_shiyuan_s1	祖家枪法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 2.01}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
zu_shiyuan_s2	方腊枢密	active	0.45		[{"k": "dmg", "tg": "col", "mult": 1.08}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
zu_shiyuan_s3	江南谋将	cmd			[{"k": "buff", "tg": "mates", "stat": "int", "pct": 0.2, "dur": 3}]
zu_shiyuan_s4	守城防御	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.28, "dur": 3}]
wang_yin_s1	尚书枪法	active	0.65		[{"k": "dmg", "tg": "single", "mult": 2.1}, {"k": "status", "tg": "hit", "st": "vuln", "chance": 0.4, "dur": 2, "val": 0.2}]
wang_yin_s2	方腊尚书	active	0.65		[{"k": "dmg", "tg": "col", "mult": 1.4}]
wang_yin_s3	文臣武略	active	0.65		[{"k": "dmg", "tg": "single", "mult": 1.9, "src": "int"}, {"k": "status", "tg": "hit", "st": "silence", "chance": 0.6, "dur": 2}]
wang_yin_s4	帮源守将	passive			[{"k": "pdodge", "chance": 0.15}, {"k": "pstat", "stat": "agi", "pct": 0.08}]
lou_minzhong_s1	太尉谋略	active	0.5		[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.23, "dur": 2}]
lou_minzhong_s2	方腊太尉	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}]
lou_minzhong_s3	江南文臣	sure		2	[{"k": "shield", "tg": "self", "pct": 0.3}]
lou_minzhong_s4	辅国重臣	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.19, "dur": 3}]
gao_yu_s1	高家斧法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.97}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
gao_yu_s2	御林统领	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.11, "dur": 3}]
gao_yu_s3	方腊亲军	sure		2	[{"k": "shield", "tg": "self", "pct": 0.32}]
gao_yu_s4	殿前护驾	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.15, "dur": 3}]
bo_shuying_s1	女将刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.89}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
bo_shuying_s2	方腊女将	active	0.45		[{"k": "dmg", "tg": "col", "mult": 1.13}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
bo_shuying_s3	江南巾帼	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.21}]
bo_shuying_s4	厉天闰妻	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.26, "dur": 3}]
fang_tianshou_s1	皇叔智谋	active	0.5		[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.41, "dur": 2}]
fang_tianshou_s2	方腊族叔	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.08, "dur": 3}]
fang_tianshou_s3	江南宗室	sure		2	[{"k": "shield", "tg": "self", "pct": 0.27}]
fang_tianshou_s4	内政安抚	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.18, "dur": 3}]
zheng_biao_s1	郑魔君法	active	0.65		[{"k": "dmg", "tg": "single", "mult": 1.9, "src": "int"}, {"k": "status", "tg": "hit", "st": "burn", "chance": 0.35, "dur": 2}]
zheng_biao_s2	妖火焚天	active	0.5		[{"k": "dmg", "tg": "all", "mult": 0.6, "src": "int"}, {"k": "status", "tg": "hit", "st": "burn", "chance": 0.3, "dur": 2}]
zheng_biao_s3	方腊国师	cmd			[{"k": "buff", "tg": "mates", "stat": "int", "pct": 0.15, "dur": 3}, {"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.05, "dur": 3}]
zheng_biao_s4	魔君乱政	active	0.4		[{"k": "status", "tg": "rand3", "st": "chaos", "chance": 0.5, "dur": 1}, {"k": "dmg", "tg": "rand3", "mult": 0.5, "src": "int"}]
qian_zhenpeng_s1	钱家刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.88}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
qian_zhenpeng_s2	方腊骁将	active	0.45		[{"k": "dmg", "tg": "row", "mult": 1.09}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
qian_zhenpeng_s3	水军先锋	sure		2	[{"k": "shield", "tg": "self", "pct": 0.29}]
qian_zhenpeng_s4	太湖水寨	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.15, "dur": 3}]
wu_su_s1	伍家枪法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.74}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
wu_su_s2	方腊副将	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.99}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
wu_su_s3	独松关守	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.12}]
wu_su_s4	厉天闰副	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.13, "dur": 3}]
he_xun_s1	何家刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.89}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
he_xun_s2	方腊偏将	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.93}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
he_xun_s3	江南步军	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.17}]
he_xun_s4	守城先锋	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.17, "dur": 3}]
fang_mao_s1	三大王枪	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.16}]
fang_mao_s2	方腊之弟	active	0.45		[{"k": "dmg", "tg": "col", "mult": 1.12}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
fang_mao_s3	镇守苏州	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.3}]
fang_mao_s4	皇族亲征	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.3, "dur": 3}]
fang_jie_s1	小将军枪	active	0.65		[{"k": "dmg", "tg": "single", "mult": 2.1}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.35, "dur": 2}]
fang_jie_s2	方腊侄	active	0.6		[{"k": "dmg", "tg": "col", "mult": 1.45}]
fang_jie_s3	少年英雄	active	0.65		[{"k": "dmg", "tg": "single", "mult": 2.2}, {"k": "buff", "tg": "self", "stat": "atk", "pct": 0.15, "dur": 3}]
fang_jie_s4	殿后死战	passive			[{"k": "plow", "at": 0.5, "stat": "atk", "pct": 0.3}, {"k": "plow", "at": 0.5, "stat": "def", "pct": 0.2}]
zhuo_wanli_s1	万里锤法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.6}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.25, "dur": 1}]
zhuo_wanli_s2	方腊大将	active	0.45		[{"k": "dmg", "tg": "row", "mult": 0.97}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
zhuo_wanli_s3	步军先锋	sure		2	[{"k": "shield", "tg": "self", "pct": 0.27}]
zhuo_wanli_s4	冲锋陷阵	active	0.55		[{"k": "dmg", "tg": "single", "mult": 2.2}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
he_tong_s1	和家斧法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.85}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
he_tong_s2	方腊大将	active	0.45		[{"k": "dmg", "tg": "row", "mult": 1.0}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
he_tong_s3	水军都统	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}]
he_tong_s4	江上水战	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.25, "dur": 3}]
shen_gang_s1	沈家刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.77}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
shen_gang_s2	方腊偏将	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.99}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
shen_gang_s3	守城步军	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.03}]
shen_gang_s4	帮源洞守	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.23, "dur": 3}]
tian_ding_s1	太子枪法	active	0.65		[{"k": "dmg", "tg": "single", "mult": 1.9}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
tian_ding_s2	晋王太子	active	0.5		[{"k": "dmg", "tg": "col", "mult": 1.4}]
tian_ding_s3	河北少主	active	0.65		[{"k": "dmg", "tg": "single", "mult": 2.0}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.35, "dur": 1}]
tian_ding_s4	守城护驾	cmd			[{"k": "buff", "tg": "frontm", "stat": "def", "pct": 0.15, "dur": 3}, {"k": "shield", "tg": "frontm", "pct": 0.08}]
qiong_ying_s1	琼英飞石	active	0.6		[{"k": "dmg", "tg": "weakest", "mult": 1.9}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.3, "dur": 1}]
qiong_ying_s2	双刀连珠	active	0.65		[{"k": "dmg", "tg": "single", "mult": 1.7}, {"k": "dmg", "tg": "single", "mult": 0.7}]
qiong_ying_s3	田虎郡主	active	0.65		[{"k": "dmg", "tg": "rand2", "mult": 1.1}]
qiong_ying_s4	子母石法	passive			[{"k": "pcrit", "val": 0.08}, {"k": "pfollow", "chance": 0.25, "mult": 0.6}]
bian_xiang_s1	卞家刀法	active	0.65		[{"k": "dmg", "tg": "single", "mult": 2.2}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.25, "dur": 1}]
bian_xiang_s2	田虎丞相	active	0.65		[{"k": "dmg", "tg": "col", "mult": 1.4}]
bian_xiang_s3	河北名将	active	0.65		[{"k": "dmg", "tg": "single", "mult": 2.0}, {"k": "dmg", "tg": "weakest", "mult": 0.6}]
bian_xiang_s4	文武双全	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}, {"k": "buff", "tg": "mates", "stat": "int", "pct": 0.1, "dur": 3}]
shan_shiqi_s1	山家枪法	active	0.65		[{"k": "dmg", "tg": "single", "mult": 1.9}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
shan_shiqi_s2	田虎枢密	active	0.5		[{"k": "dmg", "tg": "col", "mult": 1.4}]
shan_shiqi_s3	盖州大将	active	0.65		[{"k": "dmg", "tg": "single", "mult": 1.8}, {"k": "status", "tg": "hit", "st": "vuln", "chance": 0.35, "dur": 2, "val": 0.2}]
shan_shiqi_s4	守城先锋	cmd			[{"k": "buff", "tg": "frontm", "stat": "def", "pct": 0.18, "dur": 3}, {"k": "shield", "tg": "frontm", "pct": 0.08}]
sun_an_s1	孙家刀法	active	0.65		[{"k": "dmg", "tg": "single", "mult": 2.1}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.35, "dur": 2}]
sun_an_s2	田虎殿帅	active	0.6		[{"k": "dmg", "tg": "col", "mult": 1.45}]
sun_an_s3	山西名将	active	0.65		[{"k": "dmg", "tg": "single", "mult": 2.2}, {"k": "status", "tg": "hit", "st": "vuln", "chance": 0.5, "dur": 2, "val": 0.25}]
sun_an_s4	力大无穷	passive			[{"k": "pstat", "stat": "atk", "pct": 0.14}]
tang_bin_s1	唐家斧法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 2.04}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
tang_bin_s2	田虎先锋	active	0.45		[{"k": "dmg", "tg": "row", "mult": 1.01}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
tang_bin_s3	夺门斩关	active	0.45		[{"k": "dmg", "tg": "single", "mult": 2.3}, {"k": "status", "tg": "hit", "st": "disarm", "chance": 0.7, "dur": 1}]
tang_bin_s4	冲锋陷阵	active	0.55		[{"k": "dmg", "tg": "single", "mult": 2.63}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
geng_gong_s1	耿家枪法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.73}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
geng_gong_s2	田虎偏将	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.97}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
geng_gong_s3	壶关守将	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.17}]
geng_gong_s4	骁勇善战	passive			[{"k": "pstat", "stat": "def", "pct": 0.18}]
ni_lin_s1	倪家刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.87}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
ni_lin_s2	田虎偏将	active	0.45		[{"k": "dmg", "tg": "row", "mult": 0.93}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
ni_lin_s3	昭德守将	sure		2	[{"k": "shield", "tg": "self", "pct": 0.26}]
ni_lin_s4	步军骁将	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.26, "dur": 3}]
yu_yulin_s1	于家枪法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.9}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
yu_yulin_s2	田虎偏将	active	0.45		[{"k": "dmg", "tg": "col", "mult": 1.09}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
yu_yulin_s3	河北步军	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.32}]
yu_yulin_s4	守城作战	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.14, "dur": 3}]
fang_qiong_s1	方家斧法	active	0.65		[{"k": "dmg", "tg": "single", "mult": 1.9}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
fang_qiong_s2	田虎先锋	active	0.55		[{"k": "dmg", "tg": "row", "mult": 1.3}]
fang_qiong_s3	太原守将	sure		2	[{"k": "shield", "tg": "self", "pct": 0.3}, {"k": "status", "tg": "self", "st": "taunt", "chance": 1.0, "dur": 1}]
fang_qiong_s4	冲锋陷阵	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}]
an_shirong_s1	安家谋略	active	0.5		[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.24, "dur": 2}]
an_shirong_s2	田虎枢密	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.11, "dur": 3}]
an_shirong_s3	河北谋臣	cmd			[{"k": "buff", "tg": "mates", "stat": "int", "pct": 0.2, "dur": 3}]
an_shirong_s4	守城防御	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.14, "dur": 3}]
chu_heng_s1	褚家刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.97}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
chu_heng_s2	田虎偏将	active	0.45		[{"k": "dmg", "tg": "col", "mult": 1.06}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
chu_heng_s3	汾阳守将	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.17}]
chu_heng_s4	骁勇善战	passive			[{"k": "pstat", "stat": "atk", "pct": 0.14}]
yu_yujue_s1	玉珏刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.88}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
yu_yujue_s2	田虎女将	active	0.45		[{"k": "dmg", "tg": "col", "mult": 1.11}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
yu_yujue_s3	河北巾帼	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.31}]
yu_yujue_s4	琼英副将	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.13, "dur": 3}]
sheng_ben_s1	盛家枪法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.73}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
sheng_ben_s2	田虎偏将	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.97}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
sheng_ben_s3	河北步军	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.18}]
sheng_ben_s4	守城先锋	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.18, "dur": 3}]
yuan_lang_s1	袁家斧法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 2.0}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.3, "dur": 1}]
yuan_lang_s2	王庆元帅	active	0.5		[{"k": "dmg", "tg": "col", "mult": 1.4}]
yuan_lang_s3	淮西大将	active	0.65		[{"k": "dmg", "tg": "single", "mult": 1.9}, {"k": "dmg", "tg": "weakest", "mult": 0.5}]
yuan_lang_s4	力敌万人	passive			[{"k": "pstat", "stat": "atk", "pct": 0.12}]
ma_jin_s1	马家枪法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.93}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
ma_jin_s2	王庆副将	active	0.45		[{"k": "dmg", "tg": "row", "mult": 1.07}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
ma_jin_s3	淮西步军	sure		2	[{"k": "shield", "tg": "self", "pct": 0.32}]
ma_jin_s4	冲锋陷阵	active	0.55		[{"k": "dmg", "tg": "single", "mult": 2.41}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
teng_kan_s1	滕家刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 2.0}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
teng_kan_s2	王庆偏将	active	0.45		[{"k": "dmg", "tg": "col", "mult": 1.08}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
teng_kan_s3	淮西骁将	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.23}]
teng_kan_s4	守城作战	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.2, "dur": 3}]
mi_sheng_s1	縻家斧法	active	0.65		[{"k": "dmg", "tg": "single", "mult": 2.0}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.35, "dur": 2}]
mi_sheng_s2	王庆偏将	active	0.55		[{"k": "dmg", "tg": "row", "mult": 1.3}]
mi_sheng_s3	淮西步军	passive			[{"k": "pcut", "pct": 0.1}, {"k": "pshield", "pct": 0.1}]
mi_sheng_s4	冲锋陷阵	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}]
du_zhao_s1	杜家枪法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.58}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
